X,Y,Z,Name,Organisme,Adresse,Ville,Province,Code_postal,Localisation_de_l_amiante,Source,L__gislation,Cat__gorie,Latitude,Longitude,Code postal,amiante,gislation,gorie
-73.148306,46.015532,0,Bâtiment Principal,Cégep de Sorel-Tracy,3000 Bd De Tracy,Sorel-Tracy,Québec,J3R 5B9,Murs (plâtre stucco) plancher (tuile vinyle) et conduite irrégulière (pâte cimentaire). L'ensemble des systèmes sont intacts aucune intervention requise pour le moment.,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.015532","-73.148306",J3R 5B9,Murs (plâtre stucco) plancher (tuile vinyle) et conduite irrégulière (pâte cimentaire). L'ensemble des systèmes sont intacts aucune intervention requise pour le moment.,LSST RSST et CSTC,Établissement scolaire
-72.974602,45.61697,0,Édifice Principal,Cégep de St-Hyacinthe,3000 Av. Boullé,Saint-Hyacinthe,Québec,J2S 1H9,"Conduite irrégulière (pâte cimentaire) mur (plâtre) plafond (crépi-plâtre et flocage) conduite coude (pâte cimentaire) et conduite rectiligne (pâte blanche). Certaines conduites
très endommagées.",Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.616970","-72.974602",J2S 1H9,Conduite irrégulière (pâte cimentaire) mur (plâtre) plafond (crépi-plâtre et flocage) conduite coude (pâte cimentaire) et conduite rectiligne (pâte blanche). Certaines conduites,LSST RSST et CSTC,Établissement scolaire
-71.324407,46.096086,0,Cégep de Thetford,Cégep de Thetford,671 Boul. Frontenac Ouest,Thetford Mines,Québec,G6G 1N1,Murs plafonds planchers élément mécanique et isolants conduits tuyauterie,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.096086","-71.324407",G6G 1N1,Murs plafonds planchers élément mécanique et isolants conduits tuyauterie,LSST RSST et CSTC,Établissement scolaire
-71.353066,46.066684,0,Résidences (5 Bâtiments),Cégep de Thetford,2800 Boul. Frontenac Ouest,Thetford Mines,Québec,G6H 2C6,Murs et planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.066684","-71.353066",G6H 2C6,Murs et planchers,LSST RSST et CSTC,Établissement scolaire
-72.567017,46.358948,0,Pavillon Des Humanités,Cégep de Trois-Rivières,3175 Boul. Laviolette,Trois-Rivières,Québec,G8Z 1E9,Isolants conduits ventilation et de tuyauterie,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.358948","-72.567017",G8Z 1E9,Isolants conduits ventilation et de tuyauterie,LSST RSST et CSTC,Établissement scolaire
-72.572624,46.354024,0,Pavillon Des Sciences,Cégep de Trois-Rivières,3500 Rue De Courval,Trois-Rivières,Québec,G8Z 1T2,Isolants conduits ventilation et de tuyauterie,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.354024","-72.572624",G8Z 1T2,Isolants conduits ventilation et de tuyauterie,LSST RSST et CSTC,Établissement scolaire
-74.132359,45.253711,0,Principal,Cégep de Valleyfield,169 Rue Champlain,Salaberry-de Valley.,Québec,J6T 1X6,"Murs (crépi composé à joints) plancher (tuile vinyle) plafond (composé à joints) conduite
irrégulière (pâte cimentaire) et isolant mécanique (pâte cimentaire). Travaux de désamiantage débutés dans les ailes G et G1.",Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.253711","-74.132359",J6T 1X6,Murs (crépi composé à joints) plancher (tuile vinyle) plafond (composé à joints) conduite,LSST RSST et CSTC,Établissement scolaire
-71.940378,46.06615,0,École Nationale Du Meuble - Victoriaville,Cégep de Victoriaville,765 Rue Notre Dame Est,Victoriaville,Québec,G6P 4B2,Mécanique tuyauterie plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.066150","-71.940378",G6P 4B2,Mécanique tuyauterie plancher,LSST RSST et CSTC,Établissement scolaire
-71.944382,46.056277,0,Pavillon Agricole,Cégep de Victoriaville,400 Bd Jutras E,Victoriaville,Québec,G6P 7H4,Éléments mécanique,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.056277","-71.944382",G6P 7H4,Éléments mécanique,LSST RSST et CSTC,Établissement scolaire
-71.94434,46.060488,0,Pavillon Principal,Cégep de Victoriaville,475 Rue Notre-Dame Est,Victoriaville,Québec,G6P 4B3,Extérieur tuyauterie murs plafonds plachers mécanique,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.060488","-71.944340",G6P 4B3,Extérieur tuyauterie murs plafonds plachers mécanique,LSST RSST et CSTC,Établissement scolaire
-71.940171,46.058875,0,Résidences,Cégep de Victoriaville,454 Bd Jutras E,Victoriaville,Québec,G6P 0H2,Murs Tuyauterie plafonds mécanique,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.058875","-71.940171",G6P 0H2,Murs Tuyauterie plafonds mécanique,LSST RSST et CSTC,Établissement scolaire
-73.56603,45.513999,0,Bloc A B C,Cégep du Vieux Montréal,255 Rue Ontario E,Montréal,Québec,H2X 1X6,Murs (crépi composé à joints) plancher (tuile vinyle) plafond (composé à joints) conduite irrégulière (pâte cimentaire) et éléments mécaniques - chaudière (pâte cimentaire). La plupart des systèmes légèrement ou moyennement endommagés.,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.513999","-73.566030",H2X 1X6,Murs (crépi composé à joints) plancher (tuile vinyle) plafond (composé à joints) conduite irrégulière (pâte cimentaire) et éléments mécaniques - chaudière (pâte cimentaire). La plupart des systèmes légèrement ou moyennement endommagés.,LSST RSST et CSTC,Établissement scolaire
-73.495418,45.535167,0,Campus De Longueuil,Cégep Édouard-Montpetit,945 Ch. De Chambly,Longueuil,Québec,J4H 3M6,Conduite irrégulière (pâte cimentaire) mur (plâtre) plafond (crépi-plâtre et flocage) conduite coude (pâte cimentaire) et conduite rectiligne (carton ondulé) élément mécanique (pâte cimentaire) escalier (panneau fibrociment) hotte retombée de plafond et conduit de ventilation. Quelques travaux ont été effectués,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.535167","-73.495418",J4H 3M6,Conduite irrégulière (pâte cimentaire) mur (plâtre) plafond (crépi-plâtre et flocage) conduite coude (pâte cimentaire) et conduite rectiligne (carton ondulé) élément mécanique (pâte cimentaire) escalier (panneau fibrociment) hotte retombée de plafond et c,LSST RSST et CSTC,Établissement scolaire
-71.264894,46.793512,0,Centre Activités Physiques,Cégep François-Xavier Garneau,635-699 Av. Baillairgé,Québec,Québec,G1S 4K1,Conduits ventilation,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.793512","-71.264894",G1S 4K1,Conduits ventilation,LSST RSST et CSTC,Établissement scolaire
-71.261599,46.793418,0,Garderie La Frimousse,Cégep François-Xavier Garneau,1600 Bd De L'Entente,Québec,Québec,G1S 4S7,Plafonds murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.793418","-71.261599",G1S 4S7,Plafonds murs,LSST RSST et CSTC,Établissement scolaire
-71.262403,46.792962,0,Irma-Levasseur,Cégep François-Xavier Garneau,1620 Boul. De L'Entente,Québec,Québec,G1S 4S7,Murs structure,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.792962","-71.262403",G1S 4S7,Murs structure,LSST RSST et CSTC,Établissement scolaire
-71.262403,46.792962,0,Jacques-Marquette,Cégep François-Xavier Garneau,1620 Boul. De L'Entente,Québec,Québec,G1S 4S6,Planchers murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.792962","-71.262403",G1S 4S6,Planchers murs,LSST RSST et CSTC,Établissement scolaire
-71.264316,46.791879,0,Jean-Baptiste-Cloutier,Cégep François-Xavier Garneau,1660 Boul. De L'Entente,Québec,Québec,G1S 4S3,Planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.791879","-71.264316",G1S 4S3,Planchers,LSST RSST et CSTC,Établissement scolaire
-71.260228,46.794189,0,Simone-Monet-Chartrand,Cégep François-Xavier Garneau,1530 Boul. De L'Entente,Québec,Québec,G1S 4S7,Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.794189","-71.260228",G1S 4S7,Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.941738,45.403315,0,Library,Cégep John-Abbott,21275 Lakeshore Road,Sainte-Anne de Bellevue,Québec,H9X 3L9,Murs et plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.403315","-73.941738",H9X 3L9,Murs et plafond,LSST RSST et CSTC,Établissement scolaire
-73.941738,45.403315,0,Penfield,Cégep John-Abbott,21275 Lakeshore Road,Sainte-Anne de Bellevue,Québec,H9X 3L9,Murs et plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.403315","-73.941738",H9X 3L9,Murs et plafond,LSST RSST et CSTC,Établissement scolaire
-73.576872,45.560487,0,Hochelaga,Cégep John-Abbott,21111 Chemin Lakeshore,Sainte-Anne-de-Bellevue,Québec,H9X 3V9,Murs et plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.560487","-73.576872",H9X 3V9,Murs et plafond,LSST RSST et CSTC,Établissement scolaire
-73.631277,45.570995,0,Herzberg,Cégep John-Abbott,21111 Chemin Lakeshore,Sainte-Anne-de-Bellevue,Québec,H9X 3V9,Murs et plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.570995","-73.631277",H9X 3V9,Murs et plafond,LSST RSST et CSTC,Établissement scolaire
-73.944998,45.405728,0,Casgrain,Cégep John-Abbott,15 Rue Maple,Sainte-Anne-de-Bellevue,Québec,H9X 3L9,Calorifuge et tuile de plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.405728","-73.944998",H9X 3L9,Calorifuge et tuile de plancher,LSST RSST et CSTC,Établissement scolaire
-73.9404,45.405011,0,Jones,Cégep John-Abbott,21275 Rue Lakeshore Road,Sainte-Anne-de-Bellevue,Québec,H9X 3L9,Murs et plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.405011","-73.940400",H9X 3L9,Murs et plafond,LSST RSST et CSTC,Établissement scolaire
-73.941738,45.403315,0,Stewart Apartments,Cégep John-Abbott,21275 Chem. Lakeshore,Sainte-Anne-de-Bellevue,Québec,H9X 3V9,Murs et plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.403315","-73.941738",H9X 3V9,Murs et plafond,LSST RSST et CSTC,Établissement scolaire
-73.941738,45.403315,0,Stewart Hall,Cégep John-Abbott,21275 Chemin Lakeshore,Sainte-Anne-de-Bellevue,Québec,H9X 3V9,Murs et plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.403315","-73.941738",H9X 3V9,Murs et plafond,LSST RSST et CSTC,Établissement scolaire
-71.227878,46.829959,0,Campus De Québec,Cégep Limoilou,1300 8E Avenue,Québec,Québec,G1J 5L5,Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.829959","-71.227878",G1J 5L5,Plafonds,LSST RSST et CSTC,Établissement scolaire
-71.225779,46.82194,0,Pavillon Des Métiers D'Art (Cfcma),Cégep Limoilou,299 3E Avenue,Québec,Québec,G1L 2V7,Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.821940","-71.225779",G1L 2V7,Murs,LSST RSST et CSTC,Établissement scolaire
-71.261559,46.861057,0,Campus De Charlesbourg,Cégep Limoilou (Campus Charlesbourg),7600 3E Avenue Est,Québec,Québec,G1H 7L4,Tuyauterie,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.861057","-71.261559",G1H 7L4,Tuyauterie,LSST RSST et CSTC,Établissement scolaire
-73.838907,45.642398,0,College Lionel Groulx,Cégep Lionel Groulx,100 Rue Duquet,Sainte-Thérèse,Québec,J7E 3G6,Tuyauterie murs plafonds planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.642398","-73.838907",J7E 3G6,Tuyauterie murs plafonds planchers,LSST RSST et CSTC,Établissement scolaire
-73.844666,45.644579,0,L'Abri,Cégep Lionel Groulx,119 Bd Ducharme,Sainte-Thérèse,Québec,J7E 4N8,Murs planchers plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.644579","-73.844666",J7E 4N8,Murs planchers plafonds,LSST RSST et CSTC,Établissement scolaire
-73.845523,45.642718,0,Le Foyer,Cégep Lionel Groulx,66 Rue St Louis,Sainte-Thérèse,Québec,J7E 2E8,Plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.642718","-73.845523",J7E 2E8,Plafonds,LSST RSST et CSTC,Établissement scolaire
-73.844452,45.644717,0,Le Gîte,Cégep Lionel Groulx,121 Bd Ducharme,Sainte-Thérèse,Québec,J7E 4N8,Murs plafonds planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.644717","-73.844452",J7E 4N8,Murs plafonds planchers,LSST RSST et CSTC,Établissement scolaire
-73.843599,45.645271,0,Le Repaire,Cégep Lionel Groulx,129 Bd Ducharme,Sainte-Thérèse,Québec,J7E 4N8,Murs,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.645271","-73.843599",J7E 4N8,Murs,LSST RSST et CSTC,Établissement scolaire
-73.843599,45.645271,0,Le Séjour,Cégep Lionel Groulx,129 Bd Ducharme,Sainte-Thérèse,Québec,J7E 4N8,Murs plafonds,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.645271","-73.843599",J7E 4N8,Murs plafonds,LSST RSST et CSTC,Établissement scolaire
-73.846581,45.643389,0,L'Escale,Cégep Lionel Groulx,101 Place Ducharme,Sainte-Thérèse,Québec,J7E 2E8.,Planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.643389","-73.846581",J7E 2E8.,Planchers,LSST RSST et CSTC,Établissement scolaire
-73.843379,45.64541,0,Pavillon D'Ordinique,Cégep Lionel Groulx,150 Rue Duquet,Sainte-Thérèse,Québec,J7E 3G6,Planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.645410","-73.843379",J7E 3G6,Planchers,LSST RSST et CSTC,Établissement scolaire
-73.61028,45.539212,0,Bélanger,Cégep Marie-Victorin,767 Rue Bélanger,Montreal,Québec,H2S 1G7,Plancher,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.539212","-73.610280",H2S 1G7,Plancher,LSST RSST et CSTC,Établissement scolaire
-73.60968,45.615774,0,Central,Cégep Marie-Victorin,7000 Rue Marie-Victorin,Montreal,Québec,H1G 2J6,Murs plafonds planchers et isolants conduits tuyauterie,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.615774","-73.609680",H1G 2J6,Murs plafonds planchers et isolants conduits tuyauterie,LSST RSST et CSTC,Établissement scolaire
-73.60968,45.615774,0,Champagnat,Cégep Marie-Victorin,7000 RueMarie-Victorin,Montreal,Québec,H1G 2J6,Murs plafonds et planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.615774","-73.609680",H1G 2J6,Murs plafonds et planchers,LSST RSST et CSTC,Établissement scolaire
-73.608906,45.61619,0,Dujarié,Cégep Marie-Victorin,7050 Rue Marie-Victorin,Montreal,Québec,H1G 2J5,Plafonds entreplafonds et isolants conduits tuyauterie,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.616190","-73.608906",H1G 2J5,Plafonds entreplafonds et isolants conduits tuyauterie,LSST RSST et CSTC,Établissement scolaire
-73.60968,45.615774,0,Lasalle,Cégep Marie-Victorin,7000 Rue Marie-Victonrin,Montreal,Québec,H1G 2J6,Murs plafonds planchers et isolants conduits tuyauterie,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.615774","-73.609680",H1G 2J6,Murs plafonds planchers et isolants conduits tuyauterie,LSST RSST et CSTC,Établissement scolaire
-73.605618,45.619387,0,Monfort,Cégep Marie-Victorin,7250 Rue Marie-Victorin,Montreal,Québec,H1G 2J5,Réservoir plafonds planchers et isolants conduits tuyauterie,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.619387","-73.605618",H1G 2J5,Réservoir plafonds planchers et isolants conduits tuyauterie,LSST RSST et CSTC,Établissement scolaire
-73.607944,45.616674,0,École de mode du Cégep Marie-Victorin,Cégep Marie-Victorin,7025 Rue Marie-Victorin,Montréal,Québec,H1G 2J7,Murs plafonds planchers et isolants conduits tuyauterie,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.616674","-73.607944",H1G 2J7,Murs plafonds planchers et isolants conduits tuyauterie,LSST RSST et CSTC,Établissement scolaire
-73.71791,45.55703,0,Collège Montmorency,Cégep Montmorency,475 Bd De L'Avenir,Laval,Québec,H7N 5H9,Plafonds planchers murs tuyauterie,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.557030","-73.717910",H7N 5H9,Plafonds planchers murs tuyauterie,LSST RSST et CSTC,Établissement scolaire
-73.437755,46.025997,0,Collège Constituant De Joliette,Cégep régional de Lanaudière à Joliette,20 Rue Saint-Charles-Borromée S,Joliette,Québec,J6E 4T1,Tuyauterie plafond murs planchers,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"46.025997","-73.437755",J6E 4T1,Tuyauterie plafond murs planchers,LSST RSST et CSTC,Établissement scolaire
-73.420206,45.828999,0,Collège Constituant De L'Asscomption,Cégep régional de Lanaudière à l'Assomption,180 Rue Dorval,L'Assomption,Québec,J5W 6C1,Entreplafond extérieur plafond,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.828999","-73.420206",J5W 6C1,Entreplafond extérieur plafond,LSST RSST et CSTC,Établissement scolaire
-73.266804,45.29805,0,Édifice Principal Du Collège,Cégep Saint-Jean-sur-Richelieu,30 Bd Du Séminaire N,Saint-Jean-sur-Rich.,Québec,J3B 5J4,Conduite irrégulière (pâte cimentaire) mur (plâtre) plafond (crépi-plâtre et flocage) conduite rectiligne (bloc magnésie carton ondulé) mur fondation (crépi) et toiture (panneau ciment). Quelques murs et plafonds très endommagés mais la plupart intact.,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.298050","-73.266804",J3B 5J4,Conduite irrégulière (pâte cimentaire) mur (plâtre) plafond (crépi-plâtre et flocage) conduite rectiligne (bloc magnésie carton ondulé) mur fondation (crépi) et toiture (panneau ciment). Quelques murs et plafonds très endommagés mais la plupart intact.,LSST RSST et CSTC,Établissement scolaire
-73.672439,45.511656,0,Pavillon A - G,Cégep Saint-Laurent,625 AV. Sainte-Croix,Saint-Laurent,Québec,H4L 3X7,Murs plafonds planchers isolants ventillation conduits et tuyauterie,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.511656","-73.672439",H4L 3X7,Murs plafonds planchers isolants ventillation conduits et tuyauterie,LSST RSST et CSTC,Établissement scolaire
-73.619901,45.52707,0,Bloc H,Cégep Vanier,550 Beaumont Ave Et 2 Éta.,Montreal,Québec,H3N 1T7,Murs (crépi et composé à joints). Certains murs très endommagés.,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.527070","-73.619901",H3N 1T7,Murs (crépi et composé à joints). Certains murs très endommagés.,LSST RSST et CSTC,Établissement scolaire
-73.675959,45.519256,0,Bloc N,Cégep Vanier,880 Bd De La Côte Vertu,Montreal,Québec,H4L 1Y4,Conduite irrégulière (pâte cimentaire). Certaines conduites très endommagées,Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.519256","-73.675959",H4L 1Y4,Conduite irrégulière (pâte cimentaire). Certaines conduites très endommagées,LSST RSST et CSTC,Établissement scolaire
-73.675984,45.513896,0,Vanier - Main Bldg,Cégep Vanier,821 Av. Sainte-Croix,Montreal,Québec,H4L 3X9,"Conduite irrégulière (pâte cimentaire) mur (plâtre) plafond (crépi-plâtre et flocage) conduite coude (pâte cimentaire) et conduite rectiligne (carton ondulé) élément mécanique (pâte cimentaire) et escalier (panneau fibrociment). Certaines conduites très endommagées. Chrysotile jusqu'à 45 % pour certains systèmes amitosite (20 %) et traces de termolite
également.",Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.513896","-73.675984",H4L 3X9,Conduite irrégulière (pâte cimentaire) mur (plâtre) plafond (crépi-plâtre et flocage) conduite coude (pâte cimentaire) et conduite rectiligne (carton ondulé) élément mécanique (pâte cimentaire) et escalier (panneau fibrociment). Certaines conduites très e,LSST RSST et CSTC,Établissement scolaire
-73.558699,45.54879,0,Bloc G,Cégep Vanier,3519 Rue Rachel E,Montréal,Québec,H1W 3Y1,"Conduite irrégulière (pâte cimentaire) mur (composé à joints) et élément mécanique(pâte
cimentaire). Certains murs et conduites très endommagés.",Rapport 351 BAPE 2020,LSST RSST et CSTC,Établissement scolaire,"45.548790","-73.558699",H1W 3Y1,Conduite irrégulière (pâte cimentaire) mur (composé à joints) et élément mécanique(pâte,LSST RSST et CSTC,Établissement scolaire
